lat,lon,hydrogel_thickness_mm,vapor_gap_mm,fin_area_ratio,insulation_gap_mm,tilt_deg,salt,salt_loading,case,warmup_method,resolution,best_combined_lcow_usd_m3,n_evals,stopped_reason,wall_time_s,improvement_vs_baseline_frac,flagged_as_surrogate_artifact,max_neighbor_improvement_frac,cv_rmse,standardized_residual_mean,standardized_residual_std,msll_gp_minus_trivial,n_hyperparameter_warnings,n_de_calls,frac_de_hit_maxiter,frac_de_not_success
27.0,84.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.162527,33,stalled,586.7,0.10903608755728134,False,-0.002297,1.265674421187792,-0.27114981222382667,3.8615105897722515,4.511600372456813,4,9,0.0,0.0
27.0,87.0,1.9022302774190103,59.99999897468836,11.999999963615494,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.221986,33,stalled,580.3,0.1195430594371091,False,-0.004512,0.34223357733899396,-0.149710440186839,3.117454828400461,0.7263861156241087,2,9,0.0,0.0
27.0,90.0,1.8674483792437693,59.999995761865115,11.999999860625284,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.667607,33,stalled,600.0,0.12266312027054073,False,-0.003288,0.07680975668634453,-0.2521457600638721,1.6214063600342878,-4.361233275434689,3,9,0.0,0.0
27.0,93.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.460691,33,stalled,589.4,0.13906072392532107,False,0.002444,1.8398581281910118,0.6074860846932193,8.762379343457658,35.559525320880894,3,9,0.0,0.0
27.0,96.0,1.4701277969503415,41.35211009279547,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.798349,33,stalled,628.7,0.15483604695250358,False,0.001012,2.614613644311735,0.30608015412756606,7.720179866573399,26.772698399423867,1,9,0.0,0.0
27.0,99.0,1.682019850014284,59.99999998877439,11.99999999684664,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.931674,33,stalled,968.1,0.13742842292120735,False,-0.002799,0.044163366601512204,-0.10938011401946178,2.012601974370958,-3.8308145254030106,4,9,0.0,0.0
27.0,102.0,2.01684113609833,59.99999949384184,11.999999992336704,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.280737,33,stalled,639.0,0.10420161482399501,False,-0.002980,0.10187626280286191,0.4706142906444656,2.5005566700055963,-1.9572680098053628,4,9,0.0,0.0
27.0,105.0,1.8882380483149723,48.17911789042395,11.999999945445161,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.026140,33,stalled,562.6,0.11975358180344434,False,-0.002738,0.17628170226062664,0.15972400887430716,3.0665571626647834,-0.061223098859541025,2,9,0.0,0.0
27.0,108.0,1.8329407579263106,46.33919652469257,11.999999938041789,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.437684,33,stalled,605.3,0.12984406660593617,False,-0.002939,0.2747838507548725,-0.3009109392246086,2.2248456076788665,-1.8306150502072582,3,9,0.0,0.0
27.0,111.0,1.9328184056130209,49.94990050907403,11.999999954162803,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.927612,33,stalled,602.5,0.11876232030575123,False,-0.003014,0.770961259074086,0.5106646883710377,7.454827507862694,24.213189188303886,4,9,0.0,0.0
27.0,114.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.243376,33,stalled,597.7,0.13099878231399553,False,0.000473,0.7803010748946765,1.3744785695588524,10.676124245672915,54.23477264429965,3,9,0.0,0.0
27.0,117.0,1.6163232773947076,56.47456062657649,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.146613,33,stalled,559.1,0.13467368715193456,False,0.000614,1.1159109662341715,0.1676740911397159,5.887599831471068,14.059971469381766,2,9,0.0,0.0
27.0,120.0,1.4463584590327083,59.06587341332302,9.970163871494666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.947332,33,stalled,278.2,0.13771947464245188,False,0.005634,3.3852930175527147,3.057947407174815,22.264328523560728,249.64817552914974,4,9,0.0,0.0
30.0,-111.0,2.885773309499835,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.462486,36,stalled,703.2,0.04894638576099631,False,-0.000491,0.3540710892821466,0.29904000338517706,1.848571139245073,-2.5167318933652614,4,12,0.0,0.0
30.0,-108.0,2.3460262587372314,59.99999990556379,11.999999981748466,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.503601,36,stalled,839.5,0.05875034753000931,False,-0.001448,0.2807886873429034,0.27625522316800877,1.2984522016829432,-3.39876129364561,4,12,0.0,0.0
30.0,-105.0,2.5974129625327413,59.99999996841078,11.999999987840683,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.587727,36,stalled,823.5,0.0705966481366409,False,-0.001127,0.3577881869314833,0.21092468486324403,1.5395914883408055,-3.285080058784442,4,12,0.0,0.0
30.0,-102.0,2.755773187267711,59.99999979217387,11.999999938083194,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.097448,36,stalled,894.8,0.036849371127370245,False,-0.000887,0.25260899860329555,0.5042928143813346,1.992349694737843,-1.8697489264398843,4,12,0.0,0.0
30.0,-99.0,2.473861791128594,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.529188,36,stalled,791.9,0.06043419033132867,False,-0.000247,0.10677658289256363,0.1601718601056183,1.0491709519169368,-4.566255457078411,4,12,0.0,0.0
30.0,-96.0,2.266345052830767,59.99999947665295,11.999999988544666,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.589788,33,stalled,677.5,0.0872252534869097,False,-0.001883,0.09194806207294479,0.15393841398954536,1.3142155426510291,-4.086441481784362,4,9,0.0,0.0
30.0,-93.0,2.200564294985006,59.99999943065677,11.999999940696531,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.104777,33,stalled,679.7,0.09310477801600334,False,-0.002547,0.07440372292547173,0.4826279379521449,1.9137522517102115,-3.434763146112556,4,9,0.0,0.0
30.0,-90.0,2.3394095757015245,59.99999984813785,11.999999876682395,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.182836,36,stalled,877.3,0.07851344246526136,False,-0.001615,0.0965032142236612,0.16253771960767963,1.1729768743661289,-4.41463040294507,4,12,0.0,0.0
30.0,-9.0,2.6330563311527606,59.999999639209015,11.999999997668688,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.889943,36,stalled,830.1,0.06693649349098708,False,-0.002635,0.2546057405666122,1.012690208231162,5.839355935108963,13.262443231967382,4,12,0.0,0.0
30.0,-6.0,2.9318304184097155,59.999999949270965,11.99999993975581,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.178648,36,stalled,860.2,0.06357781763048459,False,-0.000789,0.8324086425250292,0.17726524986784303,1.5155690597007636,-2.9011717258412406,4,12,0.0,0.0
30.0,-3.0,2.547447522669973,59.999999792384905,11.999999979952399,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.851579,36,stalled,844.1,0.07085904001882536,False,-0.000910,0.7671127895954127,0.043740380671087646,1.7026585507627936,-2.7073756754002627,3,12,0.0,0.0
30.0,0.0,2.738955976153909,59.9999995580284,11.999999840273363,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,17.826677,36,stalled,857.0,0.06973858392528229,False,-0.000471,0.9074885581262991,0.18707432949910488,2.051665685878323,-1.809873800660759,4,12,0.0,0.0
30.0,3.0,2.610050757046213,59.99999988721816,11.653450155078957,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.337987,36,stalled,501.9,0.09247219779369314,False,-0.000946,0.37492106585831697,0.15532769706777183,1.2761590711883835,-3.7755550863429583,4,12,0.0,0.0
30.0,6.0,2.6783625558370976,59.99999996906644,11.999999989711037,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.748950,36,stalled,732.3,0.0933154250847167,False,-0.001705,0.43302863585428397,0.13951108411157825,1.3364441635119795,-3.6188509935863493,4,12,0.0,0.0
30.0,9.0,2.8512692376519375,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.239840,36,stalled,721.7,0.08581904350675858,False,-0.000494,0.34019423188340875,0.0006248890985916971,1.6090866273755562,-3.016990440312914,3,12,0.0,0.0
30.0,12.0,2.6440913729625874,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.603194,36,stalled,734.6,0.07512787379555229,False,-0.004434,0.31598448722512235,0.35756918726062714,1.9775981172930661,-2.1857865269996726,4,12,0.0,0.0
30.0,15.0,2.5970259745800846,59.99999983840916,11.999999994550505,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.686378,36,stalled,737.0,0.05270624928102559,False,-0.001539,0.22982198744752894,0.6881644174671443,2.682382212436175,-0.4615295445376608,4,12,0.0,0.0
30.0,18.0,2.5623913799031444,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.310170,36,stalled,698.8,0.04429693620849367,False,0.000047,0.17302480478985938,0.4040254330463588,1.6117236296124102,-2.7588624155236454,4,12,0.0,0.0
30.0,21.0,2.7162023944146,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.151358,36,stalled,735.9,0.05733581567970095,False,-0.002626,0.19031745682157375,0.8658236136451424,4.577733817910396,6.55480373215804,3,12,0.0,0.0
30.0,24.0,2.6446214581528027,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.700316,36,stalled,776.6,0.06669500843622797,False,-0.002704,0.1843908625630256,0.2967155309676253,1.6485292628009962,-3.0337859800147857,3,12,0.0,0.0
30.0,27.0,2.728117772219896,59.99999975808731,11.999999890646686,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.141338,36,stalled,783.5,0.05707799612527342,False,-0.002557,0.23700592683215507,1.4082709501841535,6.119457517360374,15.499823461564764,3,12,0.0,0.0
30.0,30.0,2.4313154576508555,59.99999962169904,11.99999995247993,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.744327,36,stalled,753.4,0.053333096517736135,False,-0.001089,0.14583874687882664,0.04709054499125991,1.480926158533397,-3.1423275945250664,3,12,0.0,0.0
30.0,33.0,2.7772602723338595,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.796113,36,stalled,791.9,0.055310285042725116,False,-0.000592,0.14490680605591627,0.019302054812016405,1.073364476836364,-3.649556675560091,4,12,0.0,0.0
30.0,36.0,2.751790490119702,59.99999998981886,11.99999985662999,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.344065,36,stalled,926.4,0.07224633312340224,False,-0.002318,0.24612213742209887,0.4788143837742966,1.863039651935261,-2.8235554523065414,3,12,0.0,0.0
30.0,39.0,2.7845959867581613,59.99999983817091,11.999999897263898,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.089257,36,stalled,764.3,0.08896223332189374,False,-0.003483,0.3788983432455677,0.12916428273658956,1.4137338700866697,-3.577470715897077,3,12,0.0,0.0
30.0,42.0,2.4702218140045655,59.99999951364282,11.999999935413628,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,17.568139,42,stalled,1106.7,0.06756815438315113,False,-0.002007,0.9161051540247286,0.26168834326685997,1.3405536426410807,-2.755482856708192,3,18,0.0,0.0
30.0,45.0,2.778210300788033,59.99999994941828,11.999999988030698,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.445982,36,stalled,829.9,0.09316734410257782,False,-0.003498,0.7334044983459425,0.1347359306166283,2.4109836898681345,-1.1527258349256106,4,12,0.0,0.0
30.0,48.0,2.658339445961071,59.99999956703883,11.999999955070347,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.736089,36,stalled,767.8,0.06780246740811033,False,-0.001405,0.3190010116223448,0.30468553367135875,1.7008923561001295,-2.5173177386975345,4,12,0.0,0.0
30.0,51.0,2.813575156664509,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.350747,36,stalled,1009.0,0.06543239869939407,False,-0.001817,0.3463477929711318,0.9533183658404422,3.8499050703887994,3.718933358328228,4,12,0.0,0.0
30.0,54.0,2.2188832349810776,59.999999520502904,11.99999993021241,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,16.611514,36,stalled,819.8,0.11536756968053936,False,-0.000101,0.2915460898058044,0.16165966263912274,1.3904770500492039,-3.7414066043794953,4,12,0.0,0.0
30.0,57.0,2.265963712747062,59.99999997992263,11.9999999998584,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,15.957400,36,stalled,1003.8,0.12171407444382706,False,-0.004330,0.31056885233080667,0.32509847565467703,1.282718758181798,-3.5727024005622328,3,12,0.0,0.0
30.0,60.0,2.8019655855337326,59.9999999572777,11.999999993158113,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.156170,39,stalled,1241.4,0.0718770193105336,False,-0.003287,0.68549175046189,0.08361625469860347,1.5364540742692758,-3.1373222045866074,3,15,0.0,0.0
30.0,63.0,2.421447986970987,59.99999980519914,11.999999972691834,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,18.654638,42,stalled,1033.7,0.11192548482880998,False,-0.001462,1.2176236142018968,0.2732836803229426,1.7295153400984542,-2.736870284266391,4,18,0.0,0.0
30.0,66.0,2.5582427028976147,59.99999998698842,11.999999960227916,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,16.066847,36,stalled,768.0,0.08672004484608885,False,-0.003054,0.5214994131963951,0.16172993039800435,1.2985679032042732,-3.407654910363499,4,12,0.0,0.0
30.0,69.0,2.5106410813814324,59.99999998562172,11.999999925456239,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.406639,36,stalled,727.5,0.0618449412307298,False,-0.000210,0.19185256385457755,0.3287843821416142,1.2605330646080037,-3.927596360888484,4,12,0.0,0.0
30.0,72.0,2.7441584586651517,59.99999988937783,11.481152518600046,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.926483,36,stalled,730.5,0.05438563559258808,False,-0.001191,0.17949921821287115,0.30541687897689396,1.1958185891744413,-4.046978799048988,4,12,0.0,0.0
30.0,75.0,2.3901154835335796,59.9999994282412,11.999999940424939,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.142426,42,stalled,1038.4,0.07423863680007604,False,-0.002076,0.33757924356136193,0.6609702958205892,2.9919185769359813,0.26043027480133585,3,18,0.0,0.0
30.0,78.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.618325,33,stalled,573.6,0.09014477823014773,False,-0.000786,0.6171609299303077,0.3400373054810691,2.7952863638659498,0.46322926832386546,3,9,0.0,0.0
30.0,81.0,1.4502055814931367,59.99999995836275,11.999999879103461,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,28.315641,33,stalled,906.2,0.167369679408899,False,-0.005096,0.2071566566486668,-0.01268378584179604,1.7185734123694116,-3.7163735981344086,4,9,0.0,0.0
30.0,84.0,1.6612423671546173,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,19.856394,33,stalled,992.0,0.1261322541714223,False,-0.001905,0.13081044625204724,0.24825035853867183,2.2843295576285927,-2.512273641990945,4,9,0.0,0.0
30.0,87.0,1.5893015887203104,59.999999934704924,11.999999991284938,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,22.001391,33,stalled,972.8,0.14056020208418263,False,-0.002228,0.10110935440506919,0.08227637061648946,1.5895972619024419,-3.9838647969011234,2,9,0.0,0.0
30.0,90.0,1.4016430529828194,59.49484898696526,10.323288061809654,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,23.265719,33,stalled,929.8,0.15508357938447215,False,-0.003111,0.20393168397461325,0.42818493000570623,2.7325020948601697,-0.920344099017564,4,9,0.0,0.0
30.0,93.0,1.955804110355746,59.999999999964125,11.99999996093974,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.199037,33,stalled,677.2,0.10224083838837095,False,-0.001708,0.07496011644751241,0.05381737482003333,1.181411923017487,-4.816633806218528,3,9,0.0,0.0
30.0,96.0,1.5921098948173422,59.99999997478074,11.99999988249317,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.991201,33,stalled,862.8,0.13747231174197969,False,-0.002506,0.06375370260368703,0.11366114259314372,1.2005158306515233,-4.639000602357302,4,9,0.0,0.0
30.0,99.0,1.9944990000153813,59.99999994241941,11.999999999566098,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,15.465299,33,stalled,871.4,0.10548082036479424,False,-0.003284,0.11195796469688887,0.16465747459776972,1.5791998296742162,-3.845952830922166,3,9,0.0,0.0
30.0,102.0,1.6120278989337298,59.99999998643678,11.999999923370053,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,16.265694,33,stalled,839.2,0.13604330215192853,False,-0.002537,0.07489711939184693,0.11351218104565645,1.65921549151158,-4.032690775373909,4,9,0.0,0.0
30.0,105.0,1.8353336285021213,48.88553115899694,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.171288,33,stalled,535.6,0.12771657886353974,False,-0.002091,0.7697996036617631,0.32272000148402236,5.320498795173661,10.341958262828378,2,9,0.0,0.0
30.0,108.0,1.7288687762587684,59.99999892695454,11.999999841097818,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.559218,33,stalled,556.1,0.12791512857658016,False,-0.001256,0.19597610856551206,0.286504813877102,2.555299252648322,-1.6083748798320416,3,9,0.0,0.0
30.0,111.0,1.9227173891377762,59.99999922681643,11.99999997269204,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.864720,33,stalled,757.1,0.11852007633060231,False,-0.002613,0.08900455410647405,0.17389917863224746,1.0331536036413487,-5.103918049056441,4,9,0.0,0.0
30.0,114.0,1.9871327593920223,49.770924282350414,11.999999806018511,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.848292,33,stalled,536.3,0.11701472217120275,False,-0.003101,0.7172258456442884,0.26298592718355346,5.561783971885087,11.661200202824148,2,9,0.0,0.0
30.0,117.0,1.9171377954927236,44.62788555043933,11.99999985537354,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.925015,33,stalled,506.2,0.1220611371729794,False,-0.002615,0.3376981898082658,0.518836638206362,3.5137526668292507,1.8150440249395827,2,9,0.0,0.0
30.0,120.0,1.9485306776358147,42.80254008904953,11.999989207385328,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.875544,33,stalled,509.0,0.12395759758373429,False,-0.004404,0.8883683507188953,0.03870698378845808,4.771106117284079,7.958813835414603,3,9,0.0,0.0
33.0,-117.0,2.5418020808746022,59.999999786558206,11.999999885572722,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.109264,36,stalled,731.2,0.05189178235645399,False,-0.000919,0.21268937284355457,0.6543095030093161,2.1601702593283676,-1.8684335487577435,4,12,0.0,0.0
33.0,-114.0,2.805807438713568,59.99999998424185,11.929780285102389,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,16.467505,36,stalled,730.8,0.08593059512058482,False,-0.002692,0.610342947417543,0.2987545404839605,1.7548513044668663,-2.662122606208891,4,12,0.0,0.0
33.0,-111.0,2.662236703128973,59.9999998836572,11.999999955656035,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,15.611299,36,stalled,740.5,0.08557377348411725,False,-0.002871,0.49384334251571876,0.2192159982403259,1.9456108671306602,-2.4409139355879,3,12,0.0,0.0
-33.0,-60.0,2.1392433933647035,59.999999945560944,11.999999937059698,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.854721,33,stalled,False,0.000120,519.6,,,,,,,,,
-33.0,-57.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.019840,33,stalled,False,-0.000326,456.0,0.08569101851161026,0.26090315565622096,0.12913615452621355,5.545266665519897,10.37738191774654,3,9,0.0,0.0
-33.0,-54.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.104215,33,stalled,False,-0.000924,607.6,0.09647012487997023,0.3869829424592058,0.19907851912842733,5.505497232304009,11.078870227369446,2,9,0.0,0.0
-33.0,21.0,2.558177792452797,59.99999991805133,11.99999988060632,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.889166,36,stalled,False,-0.000678,807.9,0.06126254083960928,0.13099738052759036,0.1883662525675296,1.0623181288097132,-3.7213398986228783,4,12,0.0,0.0
-33.0,24.0,2.641599330033375,59.999999934276154,11.999999999305325,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.591878,36,stalled,False,-0.003602,801.0,0.05763351559717617,0.14539600620615395,0.3172287464461173,1.5306676899900422,-3.3870229846237496,3,12,0.0,0.0
-33.0,27.0,2.333210868351115,59.99999952381678,11.999999964468657,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.386037,36,stalled,False,-0.001205,844.5,0.07465998685763417,0.09503104990939698,0.28456166227450547,1.6057320633309362,-3.851746288032309,4,12,0.0,0.0
-33.0,117.0,2.1794765684719204,59.99999994808572,11.999999992077193,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.531606,36,stalled,False,-0.002415,843.9,0.08388862782399761,0.09969742210412703,0.11311558262654728,1.0303590864480112,-4.163296062191233,4,12,0.0,0.0
-33.0,120.0,2.152189887107913,59.999996889720975,11.999999970368354,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.171401,33,stalled,False,-0.000854,612.6,0.06855147577179008,0.1629062802847911,0.37288027488246617,2.2564330559408763,-1.999328385365407,3,9,0.0,0.0
