water_price_usd_per_m3,discount_rate,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
6.142857142857142,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-9534.019759903205,inf,inf
7.857142857142857,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-8177.124041777858,181.60794875094538,inf
9.571428571428571,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-6820.22832365251,51.55373107723085,inf
11.285714285714285,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-5463.332605527163,30.04075681947439,inf
13.0,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-4106.436887401815,21.195879728356715,inf
14.714285714285714,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-2749.5411692764665,16.374691742416193,inf
16.428571428571427,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-1392.645451151121,13.340319538409775,29.912107123141084
18.142857142857142,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,-35.74973302577018,11.254722061290046,20.161913982180177
19.857142857142858,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,1321.145985099578,9.733073791493199,15.521756148455955
21.57142857142857,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,2678.0417032249243,8.573877986202955,12.700055351736118
23.285714285714285,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,4034.9374213502706,7.661414031068038,10.776764919723501
25.0,0.06285714285714286,21.497021836022054,0.0016638301493752347,10.0,18.188022924930465,5391.833139475619,6.924484644383018,9.37289114499184
1.0,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-13388.377589577336,inf,inf
2.7142857142857144,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-12091.513349726436,inf,inf
4.428571428571429,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-10794.649109875536,inf,inf
6.142857142857142,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-9497.784870024638,inf,inf
7.857142857142857,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-8200.920630173738,181.60794875094538,inf
9.571428571428571,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-6904.056390322838,51.55373107723085,inf
11.285714285714285,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-5607.192150471939,30.04075681947439,inf
13.0,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-4310.327910621039,21.195879728356715,inf
14.714285714285714,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-3013.4636707701393,16.374691742416193,inf
16.428571428571427,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-1716.599430919241,13.340319538409775,37.12669315876677
18.142857142857142,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,-419.7351910683392,11.254722061290046,22.274808078507967
19.857142857142858,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,877.1290487825609,9.733073791493199,16.59836004998391
21.57142857142857,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,2173.993288633459,8.573877986202955,13.367157353091997
