lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.544529,0.100261,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.552008,0.110543,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.551345,0.110672,12
63.0,15.0,0.819368,4.5601,158.01,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.548705,0.109994,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.530351,0.113358,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.532660,0.114097,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.531161,0.113148,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.529120,0.112117,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.527226,0.111230,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.542101,0.116371,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.544042,0.117079,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.542056,0.115996,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.539663,0.114847,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.537519,0.113869,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.546757,0.117583,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.548537,0.118275,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.546348,0.117135,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.543809,0.115936,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.541564,0.114921,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.549239,0.118233,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.550937,0.118919,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.548647,0.117751,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.546035,0.116525,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.543751,0.115495,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.550734,0.118625,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.552373,0.119305,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.550020,0.118120,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.547362,0.116878,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,1.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.545045,0.115835,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.579223,0.117439,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.583047,0.118594,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.581619,0.118074,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.578601,0.116910,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.575736,0.115859,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.594346,0.120904,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.598143,0.121997,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.595982,0.121350,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.592397,0.120041,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.589133,0.118876,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.600339,0.122298,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.604089,0.123359,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.601624,0.122657,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.597826,0.121294,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.594397,0.120079,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.603521,0.123043,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.607246,0.124090,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.604648,0.123363,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.600721,0.121965,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.597191,0.120723,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.605441,0.123494,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.609163,0.124533,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.606449,0.123785,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.602447,0.122367,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,3.25,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.598892,0.121115,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.487235,0.081069,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.574784,0.114944,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.576402,0.115959,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.573855,0.115063,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.570909,0.113999,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.538862,0.095651,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.589977,0.118256,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.591012,0.119205,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.587821,0.118176,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.584406,0.116986,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.544245,0.096745,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.595969,0.119582,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.596767,0.120505,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.593304,0.119416,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.589710,0.118177,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.547130,0.097334,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.599185,0.120299,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.599839,0.121204,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.596248,0.120089,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.592558,0.118822,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.548834,0.097620,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.601101,0.120728,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.601667,0.121621,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.598002,0.120490,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,5.5,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.594249,0.119206,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.413497,0.067696,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.564536,0.112178,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.566015,0.112794,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.565079,0.112755,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.562327,0.111772,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.473329,0.091143,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.579272,0.115528,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.580503,0.115936,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.578915,0.115806,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.575638,0.114698,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.478932,0.092539,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.585129,0.116886,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.586212,0.117190,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.584354,0.117023,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.580873,0.115866,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.448826,0.081479,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.588247,0.117618,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.589269,0.117869,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.587244,0.117671,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.583664,0.116489,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.482799,0.093416,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.590140,0.118062,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.591097,0.118275,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.589019,0.118077,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.585312,0.116857,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.184564,0.040164,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.495788,0.075204,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.554083,0.109488,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.554762,0.110082,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.552805,0.109476,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.189182,0.041366,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.550531,0.092053,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.568216,0.112554,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.568354,0.113032,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.565850,0.112328,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.190957,0.041845,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.555093,0.092723,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.573785,0.113777,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.573727,0.114216,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.570992,0.113468,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.191886,0.042100,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.529751,0.085191,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.576770,0.114438,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.576563,0.114840,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.573749,0.114085,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.192436,0.042253,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.577001,0.098403,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.578552,0.114834,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.578314,0.115235,12
63.0,18.0,0.833055,5.0376,164.85,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.575388,0.114452,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.500555,0.113432,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.502065,0.113419,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.500307,0.112708,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.498053,0.111665,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.495992,0.110687,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.512402,0.116536,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.513543,0.116450,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.511283,0.115613,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.508672,0.114456,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.506335,0.113382,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.517093,0.117783,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.518094,0.117671,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.515613,0.116776,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.512853,0.115571,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.510450,0.114471,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.519618,0.118460,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.520523,0.118327,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.517946,0.117408,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.515109,0.116177,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.512607,0.115044,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.521131,0.118865,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.521969,0.118719,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.519334,0.117786,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.516450,0.116539,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,1.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.513885,0.115383,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.536215,0.109579,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.539466,0.110299,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.538109,0.109786,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.535287,0.108707,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.532597,0.107753,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.550666,0.112717,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.553883,0.113477,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.551858,0.112832,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.548490,0.111617,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.545426,0.110567,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.556389,0.113968,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.559594,0.114750,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.557290,0.114049,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.553717,0.112784,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.550465,0.111682,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.559493,0.114652,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.562643,0.115435,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.560147,0.114693,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.556491,0.113405,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.553180,0.112289,12
63.0,24.0,0.831062,4.6603,152.31,LiCl,3.25,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.561322,0.115053,12
